File_Name,Sweep,Segment_Type,Duration,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell105basal.abf,1,Non-burst,1.0123000000000015,-72.97832,3.9061885,-75.867,41.53,10.99961,236.69644,-73.88718,4.5105205,7619.172,-218276.02,577920.0,37.21462,3442.2864
cell105basal.abf,1,Non-burst,0.8297000000000008,-72.35033,4.9611387,-75.71,40.779,7.6304674,119.82694,-60.040253,3.0902736,8564.865,-227664.0,608880.0,38.064014,3210.6968
cell105basal.abf,1,Non-burst,1.7266999999999992,-72.5586,3.2277033,-75.21,38.246,9.076819,177.77306,-125.287994,-31.985977,4245.979,-227667.0,207330.0,-15.686935,1344.6018
cell105basal.abf,1,Non-burst,1.1588999999999992,-71.88193,4.3207283,-74.647,38.746,7.6380863,123.04209,-83.30779,-0.8629617,7542.7563,-238924.0,633270.0,45.180958,4463.7544
cell105basal.abf,1,Non-burst,1.9324000000000012,-71.9613,3.1280465,-74.397,46.846,12.01547,306.55368,-139.06947,4.175119,6130.824,-235168.0,622010.0,48.894985,5811.473
cell105basal.abf,1,Non-burst,0.5654000000000003,-71.12581,3.9484808,-74.24,38.809,10.288684,215.40921,-40.219913,-198.50725,6118.2817,-251742.0,8759.995,-26.898365,926.10315
cell105basal.abf,2,Non-burst,0.2998,-71.819016,3.7221847,-73.865,46.22,14.546972,369.97876,-21.53724,393.87592,12075.983,-6570.053,606990.0,44.271976,2156.6182
cell105basal.abf,2,Burst,0.036099999999999965,-42.385597,21.120699,-62.388,46.22,2.4516873,5.848853,-1.5339211,-456.02795,89437.33,-264879.0,494420.03,1.6948436,11.401085
cell105basal.abf,2,Burst,0.05269999999999997,-43.258923,19.167627,-62.388,45.783,2.7831178,8.083713,-2.2882586,-148.34903,79130.69,-274887.0,480339.97,1.9130374,15.525812
cell105basal.abf,2,Burst,0.03660000000000041,-42.114025,21.293932,-62.076,45.939,2.4394128,5.7615185,-1.5497938,-210.19177,88264.47,-267070.0,477220.0,1.6630664,11.2301655
cell105basal.abf,2,Burst,0.05320000000000036,-43.43422,18.723764,-64.108,42.749,2.8009498,8.387911,-2.3190923,-85.22545,78679.57,-259249.0,466900.03,1.7316624,14.480562
cell105basal.abf,2,Burst,0.048799999999999955,-43.804623,18.321613,-62.607,41.061,2.8782768,8.999564,-2.1414495,-132.29967,77115.125,-240801.02,480030.0,1.9675195,15.876434
cell105basal.abf,2,Burst,0.03399999999999981,-42.05945,21.679298,-62.42,43.969,2.345781,5.212901,-1.4383817,-142.55809,90474.52,-265819.0,473780.03,1.4118338,8.875827
cell105basal.abf,2,Burst,0.036599999999999966,-43.11058,20.56178,-62.263,41.279,2.4954755,6.195876,-1.5803771,-875.6106,88459.57,-243921.02,510990.0,1.7433734,12.325327
cell105basal.abf,2,Burst,0.03700000000000081,-42.43326,21.070957,-62.013,41.53,2.4484603,5.890728,-1.5781738,-136.91824,89152.414,-244544.98,493160.0,1.8396826,12.29357
cell105basal.abf,2,Burst,0.05269999999999975,-44.051544,17.362827,-62.764,40.56,2.9893,9.95892,-2.3236523,-730.08,70771.4,-239856.0,470970.0,1.5425181,14.948793
cell105basal.abf,2,Burst,0.04300000000000104,-43.134983,19.739752,-62.857,43.281,2.6682322,7.267415,-1.8631988,-114.906975,80703.055,-261750.0,460950.03,1.7486116,13.121201
cell105basal.abf,2,Burst,0.03689999999999927,-42.884533,20.977703,-62.263,45.095,2.4959097,6.2163715,-1.5863951,-300.84222,90169.63,-278947.0,477220.0,1.6383084,11.144712
cell105basal.abf,2,Burst,0.03589999999999982,-42.45221,20.675856,-62.764,40.404,2.4109497,5.713809,-1.5273523,-403.57578,87974.47,-240489.02,489720.0,1.5543516,10.543391
cell105basal.abf,2,Burst,0.0370999999999988,-42.75576,20.656124,-62.294,44.157,2.480636,6.1139975,-1.5893159,-723.5132,87647.78,-272073.0,503180.03,1.6697787,11.858073
cell105basal.abf,2,Burst,0.03730000000000011,-42.67051,21.1272,-62.576,45.157,2.4672205,5.994096,-1.6000408,-188.63254,87143.75,-250800.03,497540.0,1.4430801,9.870041
cell105basal.abf,2,Burst,0.03790000000000049,-43.00206,20.66453,-62.42,42.53,2.5074673,6.284527,-1.6380732,-136.14775,87700.4,-268321.0,480339.97,1.5825998,11.214038
cell105basal.abf,2,Burst,0.03999999999999915,-43.3241,20.722338,-63.139,45.314,2.5934489,6.8484716,-1.7415057,-161.05063,88706.875,-275824.0,499730.0,1.8456756,13.56572
cell105basal.abf,2,Burst,0.03399999999999892,-43.330254,20.835653,-62.857,41.686,2.5444188,6.484498,-1.4815472,-107.617096,86972.305,-252990.0,475650.03,1.712735,12.297757
cell105basal.abf,2,Burst,0.03669999999999973,-42.354053,21.102076,-62.294,43.813,2.4253156,5.803406,-1.5583355,-240.10928,88539.14,-248620.0,493790.03,1.624709,11.1936865
cell105basal.abf,2,Non-burst,1.4119000000000002,-71.58208,3.7604766,-74.147,45.783,9.118023,175.05307,-101.078125,4.939452,6841.257,-238923.02,582920.0,39.34474,4055.4724
cell105basal.abf,2,Non-burst,0.9169999999999998,-71.59806,3.5142546,-74.209,37.965,9.794149,203.87178,-65.65645,-60.607494,5384.0366,-231104.61,199830.0,-16.215944,1000.85516
cell105basal.abf,2,Non-burst,2.0648999999999997,-71.96082,2.9298015,-74.209,42.749,13.354065,357.66788,-148.60313,2.180735,5397.7217,-227977.0,490660.03,31.762667,3848.87
cell105basal.abf,2,Non-burst,0.5989999999999993,-71.02909,4.530617,-74.053,38.215,9.899132,183.85632,-42.550102,-4.700284,9971.576,-232350.02,602930.0,31.51077,2356.2234
cell105basal.abf,2,Non-burst,1.0283000000000007,-72.431206,3.486685,-74.647,43.969,12.982999,312.95493,-74.49229,7.055334,7186.87,-220783.02,381839.0,20.547495,1740.5675
cell105basal.abf,2,Non-burst,1.3099999999999996,-71.661224,3.5519342,-74.741,39.122,10.385033,223.74129,-93.8799,-3.1758149,7006.8125,-234229.0,612310.06,44.14543,4665.784
cell105basal.abf,2,Non-burst,0.9874999999999998,-71.07349,4.8891053,-74.24,38.997,6.011322,74.41436,-70.18821,-15.233935,7328.7075,-243923.0,536010.0,31.155357,3144.732
cell105basal.abf,2,Non-burst,0.6062999999999992,-70.36764,5.115316,-73.615,36.464,6.3575525,85.993286,-42.667442,-3.3536992,9735.58,-223600.02,591990.0,32.045612,2367.4983
cell105basal.abf,2,Non-burst,0.8582000000000001,-71.930145,3.623501,-74.303,37.464,11.771275,257.76144,-61.732437,-40.889538,6380.3613,-217959.98,347747.0,4.908027,1461.4288
cell105basal.abf,2,Non-burst,2.0884,-71.86544,2.7988594,-74.053,45.095,13.862639,396.26797,-150.09514,3.2345276,5552.1577,-222342.0,527880.06,37.85894,4442.413
cell105basal.abf,2,Non-burst,0.9808000000000003,-70.53894,5.14503,-73.771,40.404,6.021228,75.82738,-69.19548,4.0813622,7834.9614,-224538.0,589480.0,37.020916,3446.4216
cell105basal.abf,2,Non-burst,1.057500000000001,-71.345,4.1240807,-73.897,44.157,8.814384,158.10869,-75.45857,5.9148936,7237.4014,-226729.11,472217.03,25.848688,2221.0547
cell105basal.abf,2,Non-burst,0.9065000000000012,-71.0777,4.7202935,-73.959,45.157,7.354129,111.515854,-64.443214,7.5896306,8521.043,-222347.02,629200.06,40.347057,3431.1296
cell105basal.abf,2,Non-burst,1.3869999999999987,-71.14802,3.558138,-73.365,42.53,11.22293,249.74768,-98.693436,3.178821,6258.0513,-231103.0,460960.03,24.925207,2635.7612
cell105basal.abf,2,Non-burst,2.0929,-71.21039,3.077446,-73.771,45.314,11.92009,294.397,-149.04749,3.7956903,5584.1636,-220470.0,530695.0,37.51068,4457.947
cell105basal.abf,2,Non-burst,0.48230000000000217,-69.06656,5.9112244,-72.99,41.686,6.2175336,79.86411,-33.32174,5.8345685,10326.373,-236105.02,510360.0,19.88023,1383.1954
cell105basal.abf,2,Non-burst,0.9885999999999981,-71.371216,5.118633,-74.178,38.027,5.1129465,46.30631,-70.55849,-58.81133,5256.719,-227659.0,180129.98,-19.589941,1037.0151
cell105basal.abf,2,Non-burst,0.7065000000000019,-71.511566,4.2202697,-74.459,35.557,6.8613105,102.50559,-50.52815,-155.10118,5466.9443,-218279.0,8440.018,-27.647982,983.76874
cell105basal.abf,3,Non-burst,0.0239,-63.990356,10.920577,-71.676,43.218,5.081375,41.022408,-1.5343521,4802.0503,35228.07,-5000.0,451569.0,11.006341,125.65761
cell105basal.abf,3,Burst,0.024999999999999998,-41.905674,21.766806,-61.638,43.218,2.3112633,5.027425,-1.0558759,-222.64024,86577.555,-254553.98,425920.0,1.0736896,7.199703
cell105basal.abf,3,Burst,0.04270000000000007,-42.206898,19.415495,-62.451,39.653,2.5872555,6.896867,-1.8102047,-101.05415,78607.83,-229227.02,463459.97,1.6513679,12.473257
cell105basal.abf,3,Burst,0.04330000000000034,-43.37625,19.804756,-63.045,45.001,2.6644049,7.3791466,-1.8867024,-150.94702,80960.54,-265817.03,468770.03,1.405029,11.303766
cell105basal.abf,3,Burst,0.05180000000000007,-44.283634,18.353638,-63.42,45.251,2.9134016,9.312271,-2.2972946,-434.294,74961.586,-264255.0,514740.0,1.795788,16.543945
cell105basal.abf,3,Burst,0.3279999999999994,-62.48971,14.074385,-71.895,45.001,3.6079054,19.10974,-20.499191,-118.07041,38145.95,-262376.0,580720.0,4.2980914,85.484886
cell105basal.abf,3,Burst,0.0345999999999993,-43.44422,20.538277,-63.233,45.845,2.5547419,6.723954,-1.5063739,-800.37683,85284.03,-259560.02,531000.0,1.6423676,12.652183
cell105basal.abf,3,Burst,0.053000000000000824,-44.438457,17.362265,-63.358,44.157,3.127915,11.061073,-2.3637724,-122.736084,68744.09,-263624.0,478160.03,1.9335469,19.606415
cell105basal.abf,3,Burst,0.06359999999999921,-45.276657,16.311037,-63.858,42.218,3.2785985,12.661582,-2.881778,-642.19666,67556.99,-261441.02,462203.0,1.7207091,20.195713
cell105basal.abf,3,Burst,0.03619999999999912,-44.255432,19.77466,-63.952,42.218,2.6555157,7.513339,-1.6045641,-944.24316,84857.26,-267068.0,495350.06,1.718593,14.49555
cell105basal.abf,3,Burst,0.05459999999999887,-45.65187,16.817898,-64.327,41.686,3.2355485,12.211586,-2.4962978,-169.85286,70293.8,-256428.98,537890.0,2.234407,22.851011
cell105basal.abf,3,Burst,0.03849999999999909,-44.635677,19.388493,-64.609,44.813,2.738187,8.147959,-1.7211177,-956.8929,82310.92,-280511.0,517870.0,1.4790863,14.027676
cell105basal.abf,3,Burst,0.03250000000000064,-44.37944,19.871105,-64.859,43.187,2.6948252,7.782523,-1.4508853,-125.07712,82562.95,-272068.0,494730.0,1.5281017,13.236288
cell105basal.abf,3,Burst,0.07979999999999876,-46.1426,13.712138,-64.39,41.78,3.9744644,19.671011,-3.6844268,-484.58594,55631.105,-259562.0,475339.97,1.9755018,29.797905
cell105basal.abf,3,Burst,0.028600000000000847,-44.869583,18.894123,-64.358,40.623,2.8280358,8.925433,-1.2916224,-124.6497,78989.72,-256123.02,475967.0,1.7970604,15.386721
cell105basal.abf,3,Burst,0.0411999999999999,-44.703777,18.815203,-64.89,43.844,2.8117702,8.853752,-1.8452122,-470.99725,80757.74,-280199.0,515370.03,1.5100417,14.206959
cell105basal.abf,3,Burst,0.035199999999999676,-44.60471,19.33631,-64.358,43.875,2.79614,8.512377,-1.5786679,-151.02237,78860.89,-273003.0,496290.0,1.5626976,14.310415
cell105basal.abf,3,Burst,0.047999999999998266,-44.76845,17.80456,-63.639,43.312,3.0346742,10.4154215,-2.1573591,-139.41628,74463.01,-259869.02,534450.0,2.1411338,19.912071
cell105basal.abf,3,Burst,0.047100000000000364,-44.646317,18.203304,-63.545,41.029,2.99572,9.839253,-2.11129,-50.445595,72662.56,-256433.0,455640.0,1.5093756,14.801256
cell105basal.abf,3,Non-burst,0.8225,-72.83744,6.2382994,-75.804,39.403,5.193453,47.136955,-59.91265,2.1291647,8820.56,-212962.0,632640.0,40.09231,3340.8594
cell105basal.abf,3,Non-burst,1.2767,-71.97079,2.9566586,-74.866,35.338,11.327655,260.75143,-91.88645,-34.123928,4966.878,-209833.0,266754.03,-6.838592,1378.2913
cell105basal.abf,3,Non-burst,0.7129999999999996,-70.21856,4.183076,-72.739,38.465,8.713954,152.85886,-50.067204,-69.26498,6244.086,-230164.0,237360.03,-11.860069,932.48566
cell105basal.abf,3,Non-burst,0.7537000000000003,-70.58419,3.8739727,-72.99,45.001,12.465785,279.39932,-53.210533,8.671868,8718.542,-228287.0,538511.0,28.290983,2166.3823
cell105basal.abf,3,Non-burst,0.9196000000000009,-70.66133,4.9077773,-73.365,45.845,7.097032,101.592155,-64.991425,8.365594,8226.56,-226718.98,586670.0,35.343914,3024.4512
cell105basal.abf,3,Non-burst,0.4424999999999999,-69.30162,5.797895,-72.865,39.184,5.2193937,58.658833,-30.667725,-97.54881,8085.2324,-238924.02,283324.03,-4.583779,703.10785
cell105basal.abf,3,Non-burst,2.1959,-71.30406,2.3702235,-73.365,42.218,20.136604,741.3054,-156.5877,2.0793297,5311.6357,-226099.02,521000.0,35.51436,4645.4956
cell105basal.abf,3,Non-burst,1.7604000000000006,-70.31376,2.571839,-72.552,42.218,21.148735,739.3512,-123.79141,2.1852987,5817.873,-230170.03,514740.0,31.339977,3899.3252
cell105basal.abf,3,Non-burst,0.5621000000000009,-67.23373,6.695051,-71.645,41.686,4.6347437,46.675198,-37.80282,5.340687,10267.046,-237045.02,596050.0,29.622957,2138.4543
cell105basal.abf,3,Non-burst,3.646600000000001,-70.018776,1.8257005,-72.364,44.813,23.46427,1093.0768,-255.3416,1.955246,4432.3228,-226727.0,462515.0,30.764488,4437.4175
cell105basal.abf,3,Non-burst,0.5518999999999998,-67.41285,5.0810266,-70.519,38.903,6.256717,83.25508,-37.207596,-52.19646,8361.98,-243615.0,402790.0,8.908651,1267.1818
cell105basal.abf,3,Non-burst,0.5638000000000005,-67.82693,5.261721,-70.926,41.78,7.8772335,121.61113,-38.25165,4.714438,9989.849,-235479.0,569150.0,26.940521,2001.5051
cell105basal.abf,3,Non-burst,0.30100000000000016,-67.440926,5.785207,-71.301,39.184,8.3661995,122.1661,-20.30358,3.8450897,13814.391,-228600.0,591360.0,21.995129,1185.5836
cell105basal.abf,3,Non-burst,3.2499999999999982,-69.45449,2.755579,-71.801,36.87,10.138423,217.07137,-225.72905,-10.652142,3886.1782,-225161.0,338676.0,2.8122072,2688.2915
cell105basal.abf,3,Non-burst,0.49870000000000303,-67.368774,5.316953,-71.457,43.875,6.816212,99.72852,-33.60768,10.096225,10299.353,-246426.3,476590.03,17.729414,1179.5837
cell105basal.abf,3,Non-burst,0.6049000000000007,-69.23931,5.2183056,-72.114,43.312,7.116028,103.02777,-41.893875,7.857497,9134.572,-241110.0,410917.03,16.292671,1166.112
cell105basal.abf,3,Non-burst,0.6265999999999998,-69.44253,4.641145,-72.646,41.029,9.147131,164.8088,-43.523514,7.036387,10017.478,-225157.02,625130.0,33.711346,2536.1528
cell105basal.abf,3,Non-burst,0.9024000000000001,-71.13755,2.912795,-73.177,38.653,15.115529,436.5091,-64.19995,-122.81693,5064.2847,-238612.02,10629.959,-29.452448,1190.6205
cell105basal.abf,4,Non-burst,0.5222,-71.8464,2.7978222,-73.396,45.126,20.192024,672.37427,-37.524128,220.55917,8531.612,-7819.977,513179.0,48.96448,2745.4797
cell105basal.abf,4,Burst,0.044399999999999995,-43.79433,19.634333,-63.639,45.126,2.682119,7.555891,-1.953013,-156.35078,81384.22,-277383.0,524750.0,1.6157438,13.814905
cell105basal.abf,4,Burst,0.062000000000000055,-44.745007,17.003592,-63.483,44.344,3.2187924,11.685265,-2.7827487,-112.98387,68617.125,-257990.0,493170.03,1.8177466,19.277483
cell105basal.abf,4,Burst,0.038799999999999724,-44.06642,19.175972,-63.545,40.81,2.7079754,7.914715,-1.7135155,-176.95042,80852.805,-248303.0,494420.03,1.7093163,13.850546
cell105basal.abf,4,Burst,0.04800000000000004,-43.90192,18.679136,-63.389,45.439,2.7886424,8.543281,-2.110896,-392.3797,76581.01,-265189.03,433750.0,1.3807104,12.258761
cell105basal.abf,4,Burst,0.060100000000000264,-45.249557,16.919722,-64.921,41.154,3.188577,11.840759,-2.7279932,-41.09817,72758.055,-276447.0,513490.0,1.9205265,20.260569
cell105basal.abf,4,Burst,0.037499999999999645,-44.30171,19.420414,-64.39,43.375,2.6432335,7.6276016,-1.6644819,-625.45386,82630.56,-278951.84,491920.03,1.295985,11.907294
cell105basal.abf,4,Burst,0.042299999999999116,-44.569473,19.082233,-64.358,41.248,2.8446677,8.883135,-1.8937342,-64.30245,79378.19,-258931.0,476590.03,1.5830113,14.162821
cell105basal.abf,4,Burst,0.036599999999999966,-44.14646,19.921774,-64.296,42.28,2.6452937,7.4669094,-1.6241702,-127.294914,85442.81,-273322.6,511610.03,1.6640996,13.2904
cell105basal.abf,4,Burst,0.036999999999999034,-44.829227,19.717346,-65.14,43.062,2.7121863,8.016215,-1.6617134,-690.7046,87739.95,-281764.5,548200.0,1.9378563,15.995136
cell105basal.abf,4,Burst,0.04779999999999873,-45.113262,17.936512,-64.421,43.719,3.0273118,10.410034,-2.1602368,-230.1258,75193.51,-253935.0,541330.06,1.9065325,18.765778
cell105basal.abf,4,Burst,0.06199999999999761,-45.566887,16.200167,-65.078,40.748,3.2732935,12.841598,-2.8268762,-757.8123,69749.48,-254553.0,529440.0,1.8859066,22.630068
cell105basal.abf,4,Burst,0.04169999999999874,-45.06335,18.516346,-65.14,44.157,2.888984,9.278659,-1.8811415,-1161.4468,77625.805,-277071.0,483470.0,1.5167228,15.799347
cell105basal.abf,4,Non-burst,1.0584,-71.11036,3.4805562,-73.553,44.344,12.621295,305.2141,-75.27443,5.820106,8047.8413,-246743.02,642640.0,42.504593,4025.927
cell105basal.abf,4,Non-burst,0.5664,-70.34869,4.3321095,-73.209,40.81,12.107515,246.66061,-39.856438,6.128178,9878.241,-220779.0,562900.0,27.012337,1984.8981
cell105basal.abf,4,Non-burst,0.7965,-71.28227,4.077991,-73.865,35.807,7.3418565,111.60717,-56.77735,-64.162476,5764.5435,-216405.98,209210.02,-14.852715,918.9643
cell105basal.abf,4,Non-burst,6.265500000000001,-70.525986,1.6504145,-73.459,40.935,21.724142,1146.4152,-441.89148,0.5889434,3853.0393,-226096.3,597310.06,51.366196,9669.6455
cell105basal.abf,4,Non-burst,1.1207999999999991,-69.217896,3.0270283,-71.363,43.375,17.088615,493.35522,-77.59044,4.3807993,6942.9814,-247366.02,385592.0,17.878485,1811.6779
cell105basal.abf,4,Non-burst,0.754900000000001,-68.48546,4.2302446,-71.457,41.248,8.974739,165.68547,-51.710495,3.852166,9275.396,-245803.0,631070.06,36.304966,2978.0732
cell105basal.abf,4,Non-burst,1.0608000000000004,-69.28071,3.7736344,-71.676,42.28,10.865664,230.02676,-73.50395,3.5369532,7042.7305,-240167.02,454070.0,20.866476,2088.252
cell105basal.abf,4,Non-burst,3.442,-69.26051,2.4806027,-71.457,43.062,14.119959,415.37918,-238.40562,1.580767,4448.7935,-229540.03,406851.03,23.485771,3553.7363
cell105basal.abf,4,Non-burst,0.8930000000000007,-67.6581,4.98957,-70.894,43.719,5.7859926,75.42222,-60.429565,5.6035695,8591.993,-256745.5,617630.0,35.76989,3181.6768
cell105basal.abf,4,Non-burst,3.3419000000000025,-69.195694,2.0171645,-71.207,40.748,21.330807,901.00494,-231.25587,1.0760345,4852.3457,-229536.03,621380.0,54.34277,8437.205
cell105basal.abf,4,Non-burst,1.034600000000001,-68.47678,3.1320047,-70.363,44.157,16.842627,474.06528,-70.85695,7.647388,7486.4697,-229540.03,502864.0,25.392517,2403.5823
cell105basal.abf,4,Non-burst,0.08470000000000155,-62.115635,8.241003,-69.018,37.026,5.2966175,54.29637,-5.265837,-1244.6163,14936.827,-230169.98,10949.975,-13.009307,179.35796
cell105basal.abf,5,Non-burst,0.3544,-68.776764,3.818249,-70.707,40.904,15.024229,357.06253,-24.379976,309.01523,10445.951,-8759.995,587920.0,50.76905,2828.341
cell105basal.abf,5,Burst,0.06090000000000001,-45.657295,15.8772745,-64.984,40.904,3.4254212,13.908173,-2.7890382,-48.25934,65548.35,-248302.02,527880.06,2.055279,23.605719
cell105basal.abf,5,Burst,0.08920000000000006,-46.049183,13.439101,-64.452,40.935,4.117318,20.92776,-4.116023,-58.890133,53419.9,-250803.02,483779.0,2.3800058,34.087135
cell105basal.abf,5,Burst,0.05719999999999992,-45.117348,17.214426,-64.265,40.122,3.0844634,10.901602,-2.5890956,-49.195805,72084.23,-250178.0,489420.03,1.6637033,16.93264
cell105basal.abf,5,Burst,0.04969999999999963,-44.543278,18.515944,-64.515,39.747,2.8481252,8.91237,-2.2220814,-59.77867,78594.16,-249868.02,491600.0,1.9540002,17.621288
cell105basal.abf,5,Burst,0.04780000000000051,-44.642506,18.841269,-64.859,40.529,2.7908967,8.531169,-2.1422787,-62.804,80256.125,-252996.02,529130.0,1.8399788,16.179796
cell105basal.abf,5,Burst,0.04699999999999971,-44.856438,17.893723,-64.484,42.812,2.983284,9.975981,-2.1120362,-212.04677,73754.055,-253929.98,482220.0,1.897604,18.180775
cell105basal.abf,5,Burst,0.048499999999999766,-44.92298,17.254416,-64.14,41.092,3.004502,10.321808,-2.1819668,-374.75232,71564.38,-251113.61,487839.97,2.0176435,19.585897
cell105basal.abf,5,Burst,0.03500000000000014,-44.018867,20.401459,-64.765,44.876,2.5814648,6.881111,-1.5490994,-257.34305,85746.04,-262687.0,468140.0,1.599928,12.368257
cell105basal.abf,5,Burst,0.04589999999999961,-44.901634,18.243637,-64.327,41.842,2.9033198,9.343459,-2.069425,-102.17851,73384.09,-269256.5,471590.03,1.5390401,15.072573
cell105basal.abf,5,Burst,0.032399999999999096,-43.53864,20.962965,-63.733,42.781,2.4601076,6.105529,-1.4143248,-374.70627,88407.05,-242049.98,516300.03,1.5505967,11.266107
cell105basal.abf,5,Burst,0.045999999999999375,-45.11875,17.824644,-64.358,42.874,2.958115,9.816029,-2.078352,-609.08453,72594.125,-267379.0,499420.03,1.6063391,16.117619
cell105basal.abf,5,Burst,0.03570000000000029,-44.748856,18.94658,-64.64,39.591,2.8033326,8.475956,-1.6058335,-75.34979,76863.3,-240481.0,476900.03,1.9145472,16.526257
cell105basal.abf,5,Burst,0.04659999999999975,-45.63511,16.482285,-64.452,40.935,3.245325,12.272779,-2.1301813,-218.55861,67304.14,-248300.0,484720.0,2.0989027,21.731491
cell105basal.abf,5,Burst,0.03849999999999909,-45.016384,18.217506,-64.671,40.998,2.873434,9.216168,-1.7363018,-483.74936,72521.76,-240483.61,473150.03,1.7505481,16.671114
